[2026-02-20 23:59:12], [INFO], [ENGINE], Running 5 flags on 1 companies for 1 quarter(s)
[2026-02-21 12:14:31], [INFO], [ESCORTS], Analyzing ESCORTS
[2026-02-21 12:14:31], [INFO], [ESCORTS], F1 [FY2026 Annual]: ESCORTS: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [ESCORTS], F1 [FY2025 Annual]: ESCORTS: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [ESCORTS], No flags detected for ESCORTS
[2026-02-21 12:14:31], [INFO], [ETERNAL], Analyzing ETERNAL
[2026-02-21 12:14:31], [INFO], [ETERNAL], F5 [FY2025 Q3]: ETERNAL: Net Profit collapsed by 57.2% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [DEBUG], [ETERNAL], No flags detected for ETERNAL
[2026-02-21 12:14:31], [INFO], [EXIDEIND], Analyzing EXIDEIND
[2026-02-21 12:14:31], [INFO], [EXIDEIND], F1 [FY2026 Annual]: EXIDEIND: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [EXIDEIND], F2 [FY2026 Annual]: EXIDEIND: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [EXIDEIND], F1 [FY2025 Annual]: EXIDEIND: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [EXIDEIND], F2 [FY2025 Annual]: EXIDEIND: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [DEBUG], [EXIDEIND], No flags detected for EXIDEIND
[2026-02-21 12:14:31], [INFO], [NYKAA], Analyzing NYKAA
[2026-02-21 12:14:31], [INFO], [NYKAA], F1 [FY2026 Annual]: NYKAA: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [NYKAA], F2 [FY2026 Annual]: NYKAA: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [NYKAA], F1 [FY2025 Annual]: NYKAA: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [NYKAA], F2 [FY2025 Annual]: NYKAA: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [NYKAA], F4 [FY2025 Q3]: NYKAA: Low Interest Coverage Ratio of 2.40x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [NYKAA], F4 [FY2025 Q2]: NYKAA: Low Interest Coverage Ratio of 1.88x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [NYKAA], F4 [FY2025 Q1]: NYKAA: Low Interest Coverage Ratio of 2.04x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [FEDERALBNK], Analyzing FEDERALBNK
[2026-02-21 12:14:31], [INFO], [FEDERALBNK], F4 [FY2025 Q3]: FEDERALBNK: Low Interest Coverage Ratio of 1.28x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [FEDERALBNK], F4 [FY2025 Q2]: FEDERALBNK: Low Interest Coverage Ratio of 1.34x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [FEDERALBNK], F4 [FY2025 Q1]: FEDERALBNK: Low Interest Coverage Ratio of 1.33x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [FACT], Analyzing FACT
[2026-02-21 12:14:31], [INFO], [FACT], F4 [FY2025 Q3]: FACT: Low Interest Coverage Ratio of 1.24x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [FACT], F5 [FY2025 Q3]: FACT: Net Profit collapsed by 73.6% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [FACT], F4 [FY2025 Q2]: FACT: Low Interest Coverage Ratio of 1.25x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [FACT], F5 [FY2025 Q2]: FACT: Net Profit collapsed by 89.4% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [INFO], [FACT], F4 [FY2025 Q1]: FACT: Low Interest Coverage Ratio of -0.04x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [FACT], F5 [FY2025 Q1]: FACT: Net Profit collapsed by 167.8% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:31], [INFO], [FINCABLES], Analyzing FINCABLES
[2026-02-21 12:14:31], [INFO], [FINCABLES], F1 [FY2026 Annual]: FINCABLES: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [FINCABLES], F1 [FY2025 Annual]: FINCABLES: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [FINCABLES], No flags detected for FINCABLES
[2026-02-21 12:14:31], [INFO], [FINPIPE], Analyzing FINPIPE
[2026-02-21 12:14:31], [DEBUG], [FINPIPE], No flags detected for FINPIPE
[2026-02-21 12:14:31], [INFO], [FIVESTAR], Analyzing FIVESTAR
[2026-02-21 12:14:31], [DEBUG], [FIVESTAR], No flags detected for FIVESTAR
[2026-02-21 12:14:31], [INFO], [FORCEMOT], Analyzing FORCEMOT
[2026-02-21 12:14:31], [DEBUG], [FORCEMOT], No flags detected for FORCEMOT
[2026-02-21 12:14:31], [INFO], [FORTIS], Analyzing FORTIS
[2026-02-21 12:14:31], [DEBUG], [FORTIS], No flags detected for FORTIS
[2026-02-21 12:14:31], [INFO], [GAIL], Analyzing GAIL
[2026-02-21 12:14:31], [INFO], [GAIL], F1 [FY2026 Annual]: GAIL: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [GAIL], F3 [FY2026 Annual]: GAIL: Revenue fell 8.5% while Debt rose 14.3% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [GAIL], F1 [FY2025 Annual]: GAIL: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [GAIL], F3 [FY2025 Annual]: GAIL: Revenue fell 8.5% while Debt rose 14.3% in 2024 vs 2023.
[2026-02-21 12:14:31], [DEBUG], [GAIL], No flags detected for GAIL
[2026-02-21 12:14:31], [INFO], [GVT&D], Analyzing GVT&D
[2026-02-21 12:14:31], [DEBUG], [GVT&D], No flags detected for GVT&D
[2026-02-21 12:14:31], [INFO], [GMRAIRPORT], Analyzing GMRAIRPORT
[2026-02-21 12:14:31], [INFO], [GMRAIRPORT], F4 [FY2025 Q3]: GMRAIRPORT: Low Interest Coverage Ratio of 1.23x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [GMRAIRPORT], F4 [FY2025 Q2]: GMRAIRPORT: Low Interest Coverage Ratio of 0.58x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [GMRAIRPORT], F4 [FY2025 Q1]: GMRAIRPORT: Low Interest Coverage Ratio of 0.62x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [GRSE], Analyzing GRSE
[2026-02-21 12:14:31], [DEBUG], [GRSE], No flags detected for GRSE
[2026-02-21 12:14:31], [INFO], [GILLETTE], Analyzing GILLETTE
[2026-02-21 12:14:31], [DEBUG], [GILLETTE], No flags detected for GILLETTE
[2026-02-21 12:14:31], [INFO], [GLAND], Analyzing GLAND
[2026-02-21 12:14:31], [INFO], [GLAND], F1 [FY2026 Annual]: GLAND: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [GLAND], F1 [FY2025 Annual]: GLAND: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [GLAND], No flags detected for GLAND
[2026-02-21 12:14:31], [INFO], [GLAXO], Analyzing GLAXO
[2026-02-21 12:14:31], [INFO], [GLAXO], F1 [FY2026 Annual]: GLAXO: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GLAXO], F1 [FY2025 Annual]: GLAXO: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GLAXO], F5 [FY2025 Q1]: GLAXO: Net Profit collapsed by 100.0% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:31], [INFO], [GLENMARK], Analyzing GLENMARK
[2026-02-21 12:14:31], [DEBUG], [GLENMARK], No flags detected for GLENMARK
[2026-02-21 12:14:31], [INFO], [MEDANTA], Analyzing MEDANTA
[2026-02-21 12:14:31], [DEBUG], [MEDANTA], No flags detected for MEDANTA
[2026-02-21 12:14:31], [INFO], [GPIL], Analyzing GPIL
[2026-02-21 12:14:31], [DEBUG], [GPIL], No flags detected for GPIL
[2026-02-21 12:14:31], [INFO], [GODFRYPHLP], Analyzing GODFRYPHLP
[2026-02-21 12:14:31], [DEBUG], [GODFRYPHLP], No flags detected for GODFRYPHLP
[2026-02-21 12:14:31], [INFO], [GODREJAGRO], Analyzing GODREJAGRO
[2026-02-21 12:14:31], [DEBUG], [GODREJAGRO], No flags detected for GODREJAGRO
[2026-02-21 12:14:31], [INFO], [GODREJCP], Analyzing GODREJCP
[2026-02-21 12:14:31], [DEBUG], [GODREJCP], No flags detected for GODREJCP
[2026-02-21 12:14:31], [INFO], [GODREJIND], Analyzing GODREJIND
[2026-02-21 12:14:31], [INFO], [GODREJIND], F1 [FY2026 Annual]: GODREJIND: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GODREJIND], F2 [FY2026 Annual]: GODREJIND: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [GODREJIND], F3 [FY2026 Annual]: GODREJIND: Revenue fell 0.8% while Debt rose 48.1% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [GODREJIND], F1 [FY2025 Annual]: GODREJIND: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GODREJIND], F2 [FY2025 Annual]: GODREJIND: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [GODREJIND], F3 [FY2025 Annual]: GODREJIND: Revenue fell 0.8% while Debt rose 48.1% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [GODREJIND], F4 [FY2025 Q3]: GODREJIND: Low Interest Coverage Ratio of 1.60x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [GODREJIND], F4 [FY2025 Q2]: GODREJIND: Low Interest Coverage Ratio of 1.64x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [DEBUG], [GODREJIND], No flags detected for GODREJIND
[2026-02-21 12:14:31], [INFO], [GODREJPROP], Analyzing GODREJPROP
[2026-02-21 12:14:31], [INFO], [GODREJPROP], F1 [FY2026 Annual]: GODREJPROP: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GODREJPROP], F2 [FY2026 Annual]: GODREJPROP: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [GODREJPROP], F1 [FY2025 Annual]: GODREJPROP: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GODREJPROP], F2 [FY2025 Annual]: GODREJPROP: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [DEBUG], [GODREJPROP], No flags detected for GODREJPROP
[2026-02-21 12:14:31], [INFO], [GRANULES], Analyzing GRANULES
[2026-02-21 12:14:31], [INFO], [GRANULES], F3 [FY2026 Annual]: GRANULES: Revenue fell 0.1% while Debt rose 15.5% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [GRANULES], F3 [FY2025 Annual]: GRANULES: Revenue fell 0.1% while Debt rose 15.5% in 2024 vs 2023.
[2026-02-21 12:14:31], [DEBUG], [GRANULES], No flags detected for GRANULES
[2026-02-21 12:14:31], [INFO], [GRAPHITE], Analyzing GRAPHITE
[2026-02-21 12:14:31], [INFO], [GRAPHITE], F1 [FY2026 Annual]: GRAPHITE: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GRAPHITE], F1 [FY2025 Annual]: GRAPHITE: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GRAPHITE], F4 [FY2025 Q3]: GRAPHITE: Low Interest Coverage Ratio of -6.00x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [GRAPHITE], F5 [FY2025 Q3]: GRAPHITE: Net Profit collapsed by 211.1% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [GRAPHITE], F5 [FY2025 Q2]: GRAPHITE: Net Profit collapsed by 75.7% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [DEBUG], [GRAPHITE], No flags detected for GRAPHITE
[2026-02-21 12:14:31], [INFO], [GRAVITA], Analyzing GRAVITA
[2026-02-21 12:14:31], [INFO], [GRAVITA], F1 [FY2026 Annual]: GRAVITA: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [GRAVITA], F1 [FY2025 Annual]: GRAVITA: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [GRAVITA], No flags detected for GRAVITA
[2026-02-21 12:14:31], [INFO], [GESHIP], Analyzing GESHIP
[2026-02-21 12:14:31], [DEBUG], [GESHIP], No flags detected for GESHIP
[2026-02-21 12:14:31], [INFO], [FLUOROCHEM], Analyzing FLUOROCHEM
[2026-02-21 12:14:31], [INFO], [FLUOROCHEM], F1 [FY2026 Annual]: FLUOROCHEM: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [FLUOROCHEM], F3 [FY2026 Annual]: FLUOROCHEM: Revenue fell 24.7% while Debt rose 35.0% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [FLUOROCHEM], F1 [FY2025 Annual]: FLUOROCHEM: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [FLUOROCHEM], F3 [FY2025 Annual]: FLUOROCHEM: Revenue fell 24.7% while Debt rose 35.0% in 2024 vs 2023.
[2026-02-21 12:14:31], [DEBUG], [FLUOROCHEM], No flags detected for FLUOROCHEM
[2026-02-21 12:14:31], [INFO], [GUJGASLTD], Analyzing GUJGASLTD
[2026-02-21 12:14:31], [INFO], [GUJGASLTD], F5 [FY2025 Q1]: GUJGASLTD: Net Profit collapsed by 100.0% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:31], [INFO], [GMDCLTD], Analyzing GMDCLTD
[2026-02-21 12:14:31], [INFO], [GMDCLTD], F1 [FY2026 Annual]: GMDCLTD: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [GMDCLTD], F1 [FY2025 Annual]: GMDCLTD: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [GMDCLTD], No flags detected for GMDCLTD
[2026-02-21 12:14:31], [INFO], [GSPL], Analyzing GSPL
[2026-02-21 12:14:31], [DEBUG], [GSPL], No flags detected for GSPL
[2026-02-21 12:14:31], [INFO], [HEG], Analyzing HEG
[2026-02-21 12:14:31], [INFO], [HEG], F1 [FY2026 Annual]: HEG: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [HEG], F1 [FY2025 Annual]: HEG: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [HEG], F4 [FY2025 Q1]: HEG: Low Interest Coverage Ratio of 1.37x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HEG], F5 [FY2025 Q1]: HEG: Net Profit collapsed by 83.4% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:31], [INFO], [HBLENGINE], Analyzing HBLENGINE
[2026-02-21 12:14:31], [INFO], [HBLENGINE], F5 [FY2025 Q2]: HBLENGINE: Net Profit collapsed by 100.0% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [DEBUG], [HBLENGINE], No flags detected for HBLENGINE
[2026-02-21 12:14:31], [INFO], [HDFCAMC], Analyzing HDFCAMC
[2026-02-21 12:14:31], [DEBUG], [HDFCAMC], No flags detected for HDFCAMC
[2026-02-21 12:14:31], [INFO], [HFCL], Analyzing HFCL
[2026-02-21 12:14:31], [INFO], [HFCL], F1 [FY2026 Annual]: HFCL: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [HFCL], F3 [FY2026 Annual]: HFCL: Revenue fell 5.9% while Debt rose 30.6% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [HFCL], F1 [FY2025 Annual]: HFCL: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [HFCL], F3 [FY2025 Annual]: HFCL: Revenue fell 5.9% while Debt rose 30.6% in 2024 vs 2023.
[2026-02-21 12:14:31], [DEBUG], [HFCL], No flags detected for HFCL
[2026-02-21 12:14:31], [INFO], [HAPPSTMNDS], Analyzing HAPPSTMNDS
[2026-02-21 12:14:31], [INFO], [HAPPSTMNDS], F1 [FY2026 Annual]: HAPPSTMNDS: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [HAPPSTMNDS], F1 [FY2025 Annual]: HAPPSTMNDS: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [HAPPSTMNDS], No flags detected for HAPPSTMNDS
[2026-02-21 12:14:31], [INFO], [HAVELLS], Analyzing HAVELLS
[2026-02-21 12:14:31], [DEBUG], [HAVELLS], No flags detected for HAVELLS
[2026-02-21 12:14:31], [INFO], [HEXT], Analyzing HEXT
[2026-02-21 12:14:31], [DEBUG], [HEXT], No flags detected for HEXT
[2026-02-21 12:14:31], [INFO], [HSCL], Analyzing HSCL
[2026-02-21 12:14:31], [INFO], [HSCL], F1 [FY2026 Annual]: HSCL: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [HSCL], F1 [FY2025 Annual]: HSCL: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [HSCL], No flags detected for HSCL
[2026-02-21 12:14:31], [INFO], [HAL], Analyzing HAL
[2026-02-21 12:14:31], [DEBUG], [HAL], No flags detected for HAL
[2026-02-21 12:14:31], [INFO], [HINDCOPPER], Analyzing HINDCOPPER
[2026-02-21 12:14:31], [DEBUG], [HINDCOPPER], No flags detected for HINDCOPPER
[2026-02-21 12:14:31], [INFO], [HINDPETRO], Analyzing HINDPETRO
[2026-02-21 12:14:31], [INFO], [HINDPETRO], F4 [FY2025 Q2]: HINDPETRO: Low Interest Coverage Ratio of 1.78x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HINDPETRO], F4 [FY2025 Q1]: HINDPETRO: Low Interest Coverage Ratio of 1.57x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HINDZINC], Analyzing HINDZINC
[2026-02-21 12:14:31], [DEBUG], [HINDZINC], No flags detected for HINDZINC
[2026-02-21 12:14:31], [INFO], [POWERINDIA], Analyzing POWERINDIA
[2026-02-21 12:14:31], [INFO], [POWERINDIA], F4 [FY2025 Q1]: POWERINDIA: Low Interest Coverage Ratio of 2.38x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HOMEFIRST], Analyzing HOMEFIRST
[2026-02-21 12:14:31], [INFO], [HOMEFIRST], F4 [FY2025 Q3]: HOMEFIRST: Low Interest Coverage Ratio of 1.69x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HOMEFIRST], F4 [FY2025 Q2]: HOMEFIRST: Low Interest Coverage Ratio of 1.70x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HOMEFIRST], F4 [FY2025 Q1]: HOMEFIRST: Low Interest Coverage Ratio of 1.72x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HONASA], Analyzing HONASA
[2026-02-21 12:14:31], [INFO], [HONASA], F4 [FY2025 Q2]: HONASA: Low Interest Coverage Ratio of -6.78x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HONASA], F5 [FY2025 Q2]: HONASA: Net Profit collapsed by 163.1% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [DEBUG], [HONASA], No flags detected for HONASA
[2026-02-21 12:14:31], [INFO], [HONAUT], Analyzing HONAUT
[2026-02-21 12:14:31], [DEBUG], [HONAUT], No flags detected for HONAUT
[2026-02-21 12:14:31], [INFO], [HUDCO], Analyzing HUDCO
[2026-02-21 12:14:31], [INFO], [HUDCO], F1 [FY2026 Annual]: HUDCO: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [HUDCO], F2 [FY2026 Annual]: HUDCO: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [HUDCO], F1 [FY2025 Annual]: HUDCO: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [HUDCO], F2 [FY2025 Annual]: HUDCO: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [HUDCO], F4 [FY2025 Q3]: HUDCO: Low Interest Coverage Ratio of 1.53x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HUDCO], F4 [FY2025 Q2]: HUDCO: Low Interest Coverage Ratio of 1.60x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HUDCO], F4 [FY2025 Q1]: HUDCO: Low Interest Coverage Ratio of 1.47x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [HYUNDAI], Analyzing HYUNDAI
[2026-02-21 12:14:31], [DEBUG], [HYUNDAI], No flags detected for HYUNDAI
[2026-02-21 12:14:31], [INFO], [IDBI], Analyzing IDBI
[2026-02-21 12:14:31], [INFO], [IDBI], F4 [FY2025 Q3]: IDBI: Low Interest Coverage Ratio of 1.74x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IDBI], F4 [FY2025 Q2]: IDBI: Low Interest Coverage Ratio of 1.69x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IDBI], F4 [FY2025 Q1]: IDBI: Low Interest Coverage Ratio of 1.74x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IDFCFIRSTB], Analyzing IDFCFIRSTB
[2026-02-21 12:14:31], [INFO], [IDFCFIRSTB], F4 [FY2025 Q3]: IDFCFIRSTB: Low Interest Coverage Ratio of 1.10x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IDFCFIRSTB], F5 [FY2025 Q3]: IDFCFIRSTB: Net Profit collapsed by 53.5% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [IDFCFIRSTB], F4 [FY2025 Q2]: IDFCFIRSTB: Low Interest Coverage Ratio of 1.06x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IDFCFIRSTB], F5 [FY2025 Q2]: IDFCFIRSTB: Net Profit collapsed by 71.6% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [INFO], [IDFCFIRSTB], F4 [FY2025 Q1]: IDFCFIRSTB: Low Interest Coverage Ratio of 1.21x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IFCI], Analyzing IFCI
[2026-02-21 12:14:31], [INFO], [IFCI], F1 [FY2026 Annual]: IFCI: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [IFCI], F2 [FY2026 Annual]: IFCI: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [IFCI], F1 [FY2025 Annual]: IFCI: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [IFCI], F2 [FY2025 Annual]: IFCI: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [IFCI], F4 [FY2025 Q3]: IFCI: Low Interest Coverage Ratio of 1.72x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IFCI], F4 [FY2025 Q1]: IFCI: Low Interest Coverage Ratio of 1.30x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IIFL], Analyzing IIFL
[2026-02-21 12:14:31], [INFO], [IIFL], F1 [FY2026 Annual]: IIFL: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [IIFL], F1 [FY2025 Annual]: IIFL: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [IIFL], F4 [FY2025 Q3]: IIFL: Low Interest Coverage Ratio of 1.10x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IIFL], F5 [FY2025 Q3]: IIFL: Net Profit collapsed by 91.7% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [IIFL], F4 [FY2025 Q2]: IIFL: Low Interest Coverage Ratio of 0.86x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IIFL], F5 [FY2025 Q2]: IIFL: Net Profit collapsed by 133.2% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [INFO], [IIFL], F4 [FY2025 Q1]: IIFL: Low Interest Coverage Ratio of 1.42x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INOXINDIA], Analyzing INOXINDIA
[2026-02-21 12:14:31], [DEBUG], [INOXINDIA], No flags detected for INOXINDIA
[2026-02-21 12:14:31], [INFO], [IRB], Analyzing IRB
[2026-02-21 12:14:31], [INFO], [IRB], F4 [FY2025 Q2]: IRB: Low Interest Coverage Ratio of 1.62x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IRB], F4 [FY2025 Q1]: IRB: Low Interest Coverage Ratio of 1.64x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IRCON], Analyzing IRCON
[2026-02-21 12:14:31], [INFO], [IRCON], F1 [FY2026 Annual]: IRCON: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [IRCON], F1 [FY2025 Annual]: IRCON: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [IRCON], F5 [FY2025 Q3]: IRCON: Net Profit collapsed by 64.6% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [DEBUG], [IRCON], No flags detected for IRCON
[2026-02-21 12:14:31], [INFO], [ITI], Analyzing ITI
[2026-02-21 12:14:31], [INFO], [ITI], F4 [FY2025 Q3]: ITI: Low Interest Coverage Ratio of -0.05x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [ITI], F4 [FY2025 Q2]: ITI: Low Interest Coverage Ratio of -0.14x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [ITI], F4 [FY2025 Q1]: ITI: Low Interest Coverage Ratio of -0.71x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INDGN], Analyzing INDGN
[2026-02-21 12:14:31], [DEBUG], [INDGN], No flags detected for INDGN
[2026-02-21 12:14:31], [INFO], [INDIACEM], Analyzing INDIACEM
[2026-02-21 12:14:31], [INFO], [INDIACEM], F4 [FY2025 Q3]: INDIACEM: Low Interest Coverage Ratio of 2.28x in FY2025 Q3 (Threshold: 2.5x).
